City_Code|city|state_name|county_name
5323|Glenolden|Pennsylvania|Delaware
5324|Parkville|Missouri|Platte
5325|Hillsborough|North Carolina|Orange
5326|Crozet|Virginia|Albemarle
5327|Pollock Pines|California|El Dorado
5328|Nyack|New York|Rockland
5329|Tyrone|Pennsylvania|Blair
533|Jackson|Michigan|Jackson
5330|Larose|Louisiana|Lafourche
5331|Lawrenceville|Illinois|Lawrence
5332|Brook Highland|Alabama|Shelby
5333|Cottage Grove|Wisconsin|Dane
5334|De Soto|Missouri|Jefferson
5335|Palmyra|New Jersey|Burlington
5336|Nappanee|Indiana|Elkhart
5337|Atherton|California|San Mateo
5338|Nibley|Utah|Cache
5339|Kingsland|Texas|Llano
534|Fort Myers|Florida|Lee
5340|Walled Lake|Michigan|Oakland
5341|San Lorenzo|Puerto Rico|San Lorenzo
5342|Winsted|Connecticut|Litchfield
5343|Bonne Terre|Missouri|St. Francois
5344|Live Oak|Florida|Suwannee
5345|Rockville|Connecticut|Tolland
5346|Calipatria|California|Imperial
5347|Mead|Washington|Spokane
5348|Parkwood|Washington|Kitsap
5349|Russellville|Kentucky|Logan
535|Goodyear|Arizona|Maricopa
5350|Pinson|Alabama|Jefferson
5351|Selma|North Carolina|Johnston
5352|Marble Falls|Texas|Burnet
5353|Decatur|Texas|Wise
5354|Fort Myers Beach|Florida|Lee
5355|Dunbar|West Virginia|Kanawha
5356|Byron Center|Michigan|Kent
5357|Homestead Meadows South|Texas|El Paso
5358|Portage Lakes|Ohio|Summit
5359|Meridianville|Alabama|Madison
536|Dalton|Georgia|Whitfield
5360|Homeland|California|Riverside
5361|Osceola|Arkansas|Mississippi
5362|Syracuse|Indiana|Kosciusko
5363|Souderton|Pennsylvania|Montgomery
5364|Flatwoods|Kentucky|Greenup
5365|Fair Plain|Michigan|Berrien
5366|Gateway|Alaska|Matanuska-Susitna
5367|Mount Ivy|New York|Rockland
5368|Milton-Freewater|Oregon|Umatilla
5369|River Park|Florida|St. Lucie
537|Bryan|Texas|Brazos
5370|Yabucoa|Puerto Rico|Yabucoa
5371|Sausalito|California|Marin
5372|South Lockport|New York|Niagara
5373|Ridley Park|Pennsylvania|Delaware
5374|Highland Heights|Kentucky|Campbell
5375|Woodlake|Virginia|Chesterfield
5376|Barnesville|Georgia|Lamar
5377|Berrien Springs|Michigan|Berrien
5378|St. Helena|California|Napa
5379|Hudson Falls|New York|Washington
538|Waukegan|Illinois|Lake
5380|Noble|Oklahoma|Cleveland
5381|Gulf Park Estates|Mississippi|Jackson
5382|Oak Ridge|North Carolina|Guilford
5383|Rochester|Indiana|Fulton
5384|San Isidro|Puerto Rico|Can+¦vanas
5385|Orange City|Iowa|Sioux
5386|Seminole|Oklahoma|Seminole
5387|Groesbeck|Ohio|Hamilton
5388|Springs|New York|Suffolk
5389|Marksville|Louisiana|Avoyelles
539|Hawthorne|California|Los Angeles
5390|Truth or Consequences|New Mexico|Sierra
5391|Laurium|Michigan|Houghton
5392|Archbald|Pennsylvania|Lackawanna
5393|Willis|Texas|Montgomery
5394|Great Neck Plaza|New York|Nassau
5395|Rancho Calaveras|California|Calaveras
5396|Orland Hills|Illinois|Cook
5397|Kentfield|California|Marin
5398|Kiel|Wisconsin|Manitowoc
5399|Mount Carmel|Illinois|Wabash
54|Fort Worth|Texas|Tarrant
540|Anderson|Indiana|Madison
5400|Crete|Nebraska|Saline
5401|Meraux|Louisiana|St. Bernard
5402|Garden Home-Whitford|Oregon|Washington
5403|St. Augustine Beach|Florida|St. Johns
5404|Zuni Pueblo|New Mexico|McKinley
5405|Mendota|Illinois|LaSalle
5406|Cos Cob|Connecticut|Fairfield
5407|Adel|Georgia|Cook
5408|Heathrow|Florida|Seminole
5409|Calverton|New York|Suffolk
541|Redwood City|California|San Mateo
5410|Galliano|Louisiana|Lafourche
5411|Eagle|Colorado|Eagle
5412|Hillsboro|Illinois|Montgomery
5413|Oakdale|New York|Suffolk
5414|Barberton|Washington|Clark
5415|Keyport|New Jersey|Monmouth
5416|Beacon Square|Florida|Pasco
5417|Brier|Washington|Snohomish
5418|Trumann|Arkansas|Poinsett
5419|Milltown|New Jersey|Middlesex
542|Hoover|Alabama|Jefferson
5420|Hamilton|Montana|Ravalli
5421|Leitchfield|Kentucky|Grayson
5422|Creswell|Oregon|Lane
5423|Bondurant|Iowa|Polk
5424|Stratford|New Jersey|Camden
5425|Prairie View|Texas|Waller
5426|Catoosa|Oklahoma|Rogers
5427|Paintsville|Kentucky|Johnson
5428|Plymouth Meeting|Pennsylvania|Montgomery
5429|Bremen|Georgia|Haralson
543|Lake Forest|California|Orange
5430|Ocean City|Maryland|Worcester
5431|Vandalia|Illinois|Fayette
5432|Edgemoor|Delaware|New Castle
5433|Westmere|New York|Albany
5434|Fort Meade|Florida|Polk
5435|Osprey|Florida|Sarasota
5436|Franklin|California|Merced
5437|Fort Pierce North|Florida|St. Lucie
5438|Sturgis|South Dakota|Meade
5439|West Samoset|Florida|Manatee
544|Napa|California|Napa
5440|Treasure Island|Florida|Pinellas
5441|Spring Lake Park|Minnesota|Anoka
5442|Black Jack|Missouri|St. Louis
5443|Lewisburg|West Virginia|Greenbrier
5444|Heber Springs|Arkansas|Cleburne
5445|West Slope|Oregon|Washington
5446|Woodland|Washington|Cowlitz
5447|Gulf Breeze|Florida|Santa Rosa
5448|Viola|New York|Rockland
5449|Freeland|Michigan|Saginaw
545|Whittier|California|Los Angeles
5450|Lake Mills|Wisconsin|Jefferson
5451|Byron|Illinois|Ogle
5452|Latimer|Mississippi|Jackson
5453|Thermalito|California|Butte
5454|Whitemarsh Island|Georgia|Chatham
5455|Colusa|California|Colusa
5456|Union|Ohio|Montgomery
5457|Junction City|Oregon|Lane
5458|Ben Lomond|California|Santa Cruz
5459|University Park|Illinois|Cook
546|Clifton|New Jersey|Passaic
5460|Gleneagle|Colorado|El Paso
5461|Mountainside|New Jersey|Union
5462|Moores Mill|Alabama|Madison
5463|Perry|Florida|Taylor
5464|Chestertown|Maryland|Kent
5465|St. Martinville|Louisiana|St. Martin
5466|Harrisville|Utah|Weber
5467|Twin Rivers|New Jersey|Mercer
5468|Huron|Ohio|Erie
5469|Mechanicstown|New York|Orange
547|Largo|Florida|Pinellas
5470|Loomis|California|Placer
5471|King|North Carolina|Stokes
5472|West Glens Falls|New York|Warren
5473|Youngtown|Arizona|Maricopa
5474|Lemoore Station|California|Kings
5475|Lutherville|Maryland|Baltimore
5476|Milford|Ohio|Clermont
5477|Greenbrier|Tennessee|Robertson
5478|Lecanto|Florida|Citrus
5479|Eldridge|Iowa|Scott
548|Bloomington|Minnesota|Hennepin
5480|Old Greenwich|Connecticut|Fairfield
5481|Idabel|Oklahoma|McCurtain
5482|South Patrick Shores|Florida|Brevard
5483|Sunnyvale|Texas|Dallas
5484|Bee Cave|Texas|Travis
5485|Lovejoy|Georgia|Clayton
5486|Fircrest|Washington|Pierce
5487|Las Piedras|Puerto Rico|Las Piedras
5488|Huntertown|Indiana|Allen
5489|Crossett|Arkansas|Ashley
549|Johns Creek|Georgia|Fulton
5490|Taneytown|Maryland|Carroll
5491|Mount Vernon|Indiana|Posey
5492|Fort Myers Shores|Florida|Lee
5493|Kirtland|Ohio|Lake
5494|Lakes of the Four Seasons|Indiana|Lake
5495|Marion|South Carolina|Marion
5496|San Martin|California|Santa Clara
5497|Kimberly|Wisconsin|Outagamie
5498|Hewlett|New York|Nassau
5499|Taylor Mill|Kentucky|Kenton
55|Hartford|Connecticut|Hartford
550|Newport Beach|California|Orange
5500|Yardville|New Jersey|Mercer
5501|East Shoreham|New York|Suffolk
5502|Valley Park|Missouri|St. Louis
5503|Thousand Palms|California|Riverside
5504|Amory|Mississippi|Monroe
5505|Columbus|Wisconsin|Columbia
5506|Lake Mathews|California|Riverside
5507|Marvin|North Carolina|Union
5508|Fowler|California|Fresno
5509|Fishhook|Alaska|Matanuska-Susitna
551|Mission|Texas|Hidalgo
5510|Breinigsville|Pennsylvania|Lehigh
5511|Lincoln|Alabama|Talladega
5512|Myers Corner|New York|Dutchess
5513|South Valley Stream|New York|Nassau
5514|Millersville|Tennessee|Sumner
5515|Cortland|Ohio|Trumbull
5516|Gu+ínica|Puerto Rico|Gu+ínica
5517|Desert Palms|California|Riverside
5518|Indian River Estates|Florida|St. Lucie
5519|Pembroke Park|Florida|Broward
552|Milpitas|California|Santa Clara
5520|Lake Hallie|Wisconsin|Chippewa
5521|Ellettsville|Indiana|Monroe
5522|Prairie Grove|Arkansas|Washington
5523|Napili-Honokowai|Hawaii|Maui
5524|Montevallo|Alabama|Shelby
5525|Mount Healthy|Ohio|Hamilton
5526|Clover Creek|Washington|Pierce
5527|Allendale|New Jersey|Bergen
5528|Rupert|Idaho|Minidoka
5529|Snowflake|Arizona|Navajo
553|Troy|Michigan|Oakland
5530|Bayville|New York|Nassau
5531|Litchfield|Illinois|Montgomery
5532|Maple Glen|Pennsylvania|Montgomery
5533|Eatonton|Georgia|Putnam
5534|Bellwood|Virginia|Chesterfield
5535|Lacy-Lakeview|Texas|McLennan
5536|Kosciusko|Mississippi|Attala
5537|Orchard Mesa|Colorado|Mesa
5538|Roaring Spring|Pennsylvania|Blair
5539|Woodfin|North Carolina|Buncombe
554|Madera|California|Madera
5540|Rumson|New Jersey|Monmouth
5541|Broadway|Virginia|Rockingham
5542|Medina|Minnesota|Hennepin
5543|Harrisburg|South Dakota|Lincoln
5544|Bermuda Dunes|California|Riverside
5545|Clifton Heights|Pennsylvania|Delaware
5546|Wescosville|Pennsylvania|Lehigh
5547|Roeland Park|Kansas|Johnson
5548|Dayton|Minnesota|Hennepin
5549|Lucas Valley-Marinwood|California|Marin
555|Joplin|Missouri|Jasper
5550|Cherryville|North Carolina|Gaston
5551|Belfast|Maine|Waldo
5552|Nevada|Iowa|Story
5553|Dunlap|Indiana|Elkhart
5554|Lauderdale-by-the-Sea|Florida|Broward
5555|Church Hill|Tennessee|Hawkins
5556|Potomac Mills|Virginia|Prince William
5557|Linwood|New Jersey|Atlantic
5558|Ashville|Ohio|Pickaway
5559|Valley Falls|South Carolina|Spartanburg
556|Chino Hills|California|San Bernardino
5560|Sandersville|Georgia|Washington
5561|Blairsville|Pennsylvania|Indiana
5562|Bridgeport|Texas|Wise
5563|Sturtevant|Wisconsin|Racine
5564|Litchfield|Minnesota|Meeker
5565|Cherry Hills Village|Colorado|Arapahoe
5566|Notre Dame|Indiana|St. Joseph
5567|Pocahontas|Arkansas|Randolph
5568|Morrilton|Arkansas|Conway
5569|Barrington|New Jersey|Camden
557|Alhambra|California|Los Angeles
5570|Belle Haven|Virginia|Fairfax
5571|Juana D+¡az|Puerto Rico|Juana D+¡az
5572|Tecumseh|Oklahoma|Pottawatomie
5573|Mecca|California|Riverside
5574|Mira Monte|California|Ventura
5575|Cedarhurst|New York|Nassau
5576|Folcroft|Pennsylvania|Delaware
5577|Pea Ridge|West Virginia|Cabell
5578|Belmont|Virginia|Loudoun
5579|Green Knoll|New Jersey|Somerset
558|Franklin|Tennessee|Williamson
5580|Guadalupe|Arizona|Maricopa
5581|Veneta|Oregon|Lane
5582|North Syracuse|New York|Onondaga
5583|Manorhaven|New York|Nassau
5584|Battlefield|Missouri|Greene
5585|Puerto Real|Puerto Rico|Cabo Rojo
5586|North Caldwell|New Jersey|Essex
5587|Beaver Dam|Kentucky|Ohio
5588|Ladera Heights|California|Los Angeles
5589|Winthrop Harbor|Illinois|Lake
559|Melbourne|Florida|Brevard
5590|Whitmore Lake|Michigan|Washtenaw
5591|Hillsboro|Ohio|Highland
5592|Brewton|Alabama|Escambia
5593|Kermit|Texas|Winkler
5594|Demopolis|Alabama|Marengo
5595|Talent|Oregon|Jackson
5596|Hamilton|Alabama|Marion
5597|Trinity|North Carolina|Randolph
5598|Normandy Park|Washington|King
5599|Bridge City|Louisiana|Jefferson
56|Tucson|Arizona|Pima
560|Port Huron|Michigan|St. Clair
5600|Ambridge|Pennsylvania|Beaver
5601|Amite City|Louisiana|Tangipahoa
5602|Catasauqua|Pennsylvania|Lehigh
5603|Cocoa West|Florida|Brevard
5604|Forestbrook|South Carolina|Horry
5605|Bethel|Alaska|Bethel
5606|Ewa Villages|Hawaii|Honolulu
5607|Northgate|Ohio|Hamilton
5608|Oneonta|Alabama|Blount
5609|Mont Belvieu|Texas|Chambers
561|Springfield|Ohio|Clark
5610|South Monrovia Island|California|Los Angeles
5611|Cold Spring|Kentucky|Campbell
5612|Keene|Texas|Johnson
5613|Walnut Ridge|Arkansas|Lawrence
5614|Thompson's Station|Tennessee|Williamson
5615|Stickney|Illinois|Cook
5616|Green Hill|Tennessee|Wilson
5617|Rossford|Ohio|Wood
5618|Blackwell|Oklahoma|Kay
5619|Contra Costa Centre|California|Contra Costa
562|Mountain View|California|Santa Clara
5620|Lawrence|New York|Nassau
5621|Roslyn Heights|New York|Nassau
5622|South Hill|New York|Tompkins
5623|Tuckahoe|New York|Westchester
5624|Waikoloa Village|Hawaii|Hawaii
5625|Keyes|California|Stanislaus
5626|Cumming|Georgia|Forsyth
5627|Portage|Pennsylvania|Cambria
5628|Fox Point|Wisconsin|Milwaukee
5629|Slippery Rock|Pennsylvania|Butler
563|Zephyrhills|Florida|Pasco
5630|Clairton|Pennsylvania|Allegheny
5631|Oakmont|Pennsylvania|Allegheny
5632|Fairview|Georgia|Walker
5633|Plaquemine|Louisiana|Iberville
5634|Elkin|North Carolina|Surry
5635|Plattsmouth|Nebraska|Cass
5636|De Queen|Arkansas|Sevier
5637|Hapeville|Georgia|Fulton
5638|Laurence Harbor|New Jersey|Middlesex
5639|Atlantic|Iowa|Cass
564|St. Augustine|Florida|St. Johns
5640|Castroville|California|Monterey
5641|Russells Point|Ohio|Logan
5642|Martins Ferry|Ohio|Belmont
5643|West View|Pennsylvania|Allegheny
5644|Milford|Michigan|Oakland
5645|Kingston|Rhode Island|Washington
5646|Air Force Academy|Colorado|El Paso
5647|De Soto|Kansas|Johnson
5648|Avon|Colorado|Eagle
5649|Heathcote|New Jersey|Middlesex
565|Flagstaff|Arizona|Coconino
5650|Naples Manor|Florida|Collier
5651|Rittman|Ohio|Wayne
5652|Bangor Base|Washington|Kitsap
5653|Anadarko|Oklahoma|Caddo
5654|Schriever|Louisiana|Terrebonne
5655|Harrah|Oklahoma|Oklahoma
5656|Monticello|Kentucky|Wayne
5657|Williamston|Michigan|Ingham
5658|Homeacre-Lyndora|Pennsylvania|Butler
5659|Pratt|Kansas|Pratt
566|Buena Park|California|Orange
5660|Basehor|Kansas|Leavenworth
5661|Geneseo|Illinois|Henry
5662|Severance|Colorado|Weld
5663|Ocean Shores|Washington|Grays Harbor
5664|La Habra Heights|California|Los Angeles
5665|Prospect Park|Pennsylvania|Delaware
5666|Ambler|Pennsylvania|Montgomery
5667|East Rochester|New York|Monroe
5668|Mulvane|Kansas|Sumner
5669|Camilla|Georgia|Mitchell
567|Pleasanton|California|Alameda
5670|Lynchburg|Tennessee|Moore
5671|Hillandale|Maryland|Montgomery
5672|Stratmoor|Colorado|El Paso
5673|Buena Vista|Virginia|Buena Vista
5674|Prairie du Chien|Wisconsin|Crawford
5675|Silver Lake|North Carolina|New Hanover
5676|Irvington|New York|Westchester
5677|Prestonsburg|Kentucky|Floyd
5678|Moraine|Ohio|Montgomery
5679|Penn Yan|New York|Yates
568|Silver Spring|Maryland|Montgomery
5680|Forest Glen|Maryland|Montgomery
5681|Scenic Oaks|Texas|Bexar
5682|Columbia|Mississippi|Marion
5683|Genoa|Illinois|DeKalb
5684|Otis Orchards-East Farms|Washington|Spokane
5685|Sidney|Montana|Richland
5686|Darnestown|Maryland|Montgomery
5687|Hebron|Kentucky|Boone
5688|Glendive|Montana|Dawson
5689|Yorketown|New Jersey|Monmouth
569|Atascocita|Texas|Harris
5690|Lake Murray of Richland|South Carolina|Richland
5691|Ironwood|Michigan|Gogebic
5692|Sealy|Texas|Austin
5693|Emporia|Virginia|Emporia
5694|Carrollton|Virginia|Isle of Wight
5695|Inverness Highlands South|Florida|Citrus
5696|East Falmouth|Massachusetts|Barnstable
5697|Upper Sandusky|Ohio|Wyandot
5698|Vine Grove|Kentucky|Hardin
5699|Litchfield Park|Arizona|Maricopa
57|Omaha|Nebraska|Douglas
570|Westland|Michigan|Wayne
5700|Devine|Texas|Medina
5701|Orange Lake|New York|Orange
5702|Oelwein|Iowa|Fayette
5703|Carthage|Texas|Panola
5704|Crystal Lake|Florida|Polk
5705|Hurricane|West Virginia|Putnam
5706|North Riverside|Illinois|Cook
5707|Cheverly|Maryland|Prince George's
5708|Savage|Maryland|Howard
5709|Bridgeport|Michigan|Saginaw
571|Auburn|Washington|King
5710|Valley City|North Dakota|Barnes
5711|Salem|Indiana|Washington
5712|Douglas|Wyoming|Converse
5713|Greenville|Illinois|Bond
5714|Orlovista|Florida|Orange
5715|Eudora|Kansas|Douglas
5716|Walkersville|Maryland|Frederick
5717|Garrett|Indiana|DeKalb
5718|Bowleys Quarters|Maryland|Baltimore
5719|Littlestown|Pennsylvania|Adams
572|Cranston|Rhode Island|Providence
5720|Bronxville|New York|Westchester
5721|Kingston Estates|New Jersey|Camden
5722|Burnet|Texas|Burnet
5723|Lincroft|New Jersey|Monmouth
5724|Jordan|Minnesota|Scott
5725|Hampstead|Maryland|Carroll
5726|Carolina Beach|North Carolina|New Hanover
5727|Mount Vernon|Iowa|Linn
5728|Lionville|Pennsylvania|Chester
5729|Ramtown|New Jersey|Monmouth
573|Somerville|Massachusetts|Middlesex
5730|Rockford|Michigan|Kent
5731|Steilacoom|Washington|Pierce
5732|Opp|Alabama|Covington
5733|Abilene|Kansas|Dickinson
5734|Rhome|Texas|Wise
5735|Aptos|California|Santa Cruz
5736|Belpre|Ohio|Washington
5737|Crockett|Texas|Houston
5738|Ellenville|New York|Ulster
5739|East End|Arkansas|Saline
574|Folsom|California|Sacramento
5740|Rushville|Indiana|Rush
5741|International Falls|Minnesota|Koochiching
5742|Rogersville|Tennessee|Hawkins
5743|Prosser|Washington|Benton
5744|West Point|New York|Orange
5745|Nephi|Utah|Juab
5746|Richboro|Pennsylvania|Bucks
5747|Cullowhee|North Carolina|Jackson
5748|Mims|Florida|Brevard
5749|Village of Oak Creek|Arizona|Yavapai
575|Springdale|Arkansas|Washington
5750|Jasper|Georgia|Pickens
5751|Nitro|West Virginia|Kanawha
5752|Wharton|New Jersey|Morris
5753|Johnsburg|Illinois|McHenry
5754|Fort Riley|Kansas|Riley
5755|Sunbury|Ohio|Delaware
5756|Wollochet|Washington|Pierce
5757|Keyser|West Virginia|Mineral
5758|Kathleen|Florida|Polk
5759|Combee Settlement|Florida|Polk
576|Deerfield Beach|Florida|Broward
5760|Henderson|Tennessee|Chester
5761|Cynthiana|Kentucky|Harrison
5762|Tabor City|North Carolina|Columbus
5763|North Fort Lewis|Washington|Pierce
5764|West Hattiesburg|Mississippi|Lamar
5765|Allegan|Michigan|Allegan
5766|Dacula|Georgia|Gwinnett
5767|Schuyler|Nebraska|Colfax
5768|Tipton|Indiana|Tipton
5769|Clarkston Heights-Vineland|Washington|Asotin
577|Warwick|Rhode Island|Kent
5770|Galax|Virginia|Galax
5771|Jan Phyl Village|Florida|Polk
5772|Swarthmore|Pennsylvania|Delaware
5773|Carmel Hamlet|New York|Putnam
5774|Gladewater|Texas|Gregg
5775|Iowa Park|Texas|Wichita
5776|Yaphank|New York|Suffolk
5777|St. John|Missouri|St. Louis
5778|Theodore|Alabama|Mobile
5779|Pepper Pike|Ohio|Cuyahoga
578|Cicero|Illinois|Cook
5780|Red Lion|Pennsylvania|York
5781|Hamlet|North Carolina|Richmond
5782|White Oak|Texas|Gregg
5783|Comstock Northwest|Michigan|Kalamazoo
5784|Islamorada, Village of Islands|Florida|Monroe
5785|Mascotte|Florida|Lake
5786|Pass Christian|Mississippi|Harrison
5787|Jeanerette|Louisiana|Iberia
5788|Delano|Minnesota|Wright
5789|Waveland|Mississippi|Hancock
579|Farmington Hills|Michigan|Oakland
5790|North Hobbs|New Mexico|Lea
5791|Forest Hills|Pennsylvania|Allegheny
5792|El Rio|California|Ventura
5793|Lely Resort|Florida|Collier
5794|East Porterville|California|Tulare
5795|Ranchettes|Wyoming|Laramie
5796|Boiling Spring Lakes|North Carolina|Brunswick
5797|Stone Mountain|Georgia|DeKalb
5798|Covedale|Ohio|Hamilton
5799|California|Pennsylvania|Washington
58|El Paso|Texas|El Paso
580|Newark|Ohio|Licking
5800|St. Robert|Missouri|Pulaski
5801|New Castle|Colorado|Garfield
5802|Howland Center|Ohio|Trumbull
5803|Pigeon Forge|Tennessee|Sevier
5804|Huntington Woods|Michigan|Oakland
5805|Richmond|Michigan|Macomb
5806|Fairwood|Maryland|Prince George's
5807|East Glenville|New York|Schenectady
5808|Lake Alfred|Florida|Polk
5809|Snyderville|Utah|Summit
581|Williamsburg|Virginia|Williamsburg
5810|Morris Plains|New Jersey|Morris
5811|Powell|Wyoming|Park
5812|Hampshire|Illinois|Kane
5813|Enola|Pennsylvania|Cumberland
5814|Salton City|California|Imperial
5815|Blue Bell|Pennsylvania|Montgomery
5816|Corcoran|Minnesota|Hennepin
5817|Ocean City|Florida|Okaloosa
5818|Walker|Louisiana|Livingston
5819|St. James|North Carolina|Brunswick
582|Brooklyn Park|Minnesota|Hennepin
5820|Camp Swift|Texas|Bastrop
5821|South Run|Virginia|Fairfax
5822|Pecan Plantation|Texas|Hood
5823|New Whiteland|Indiana|Johnson
5824|Cameron Park|Texas|Cameron
5825|Sylvester|Georgia|Worth
5826|Boonville|Indiana|Warrick
5827|Boothwyn|Pennsylvania|Delaware
5828|Orange Beach|Alabama|Baldwin
5829|Buena Vista|Michigan|Saginaw
583|Hattiesburg|Mississippi|Forrest
5830|Solvay|New York|Onondaga
5831|Champion Heights|Ohio|Trumbull
5832|East Foothills|California|Santa Clara
5833|South Gate Ridge|Florida|Sarasota
5834|Newberry|Florida|Alachua
5835|Saranap|California|Contra Costa
5836|Glenwood|Iowa|Mills
5837|Kenedy|Texas|Karnes
5838|Pimmit Hills|Virginia|Fairfax
5839|Edinboro|Pennsylvania|Erie
584|Alexandria|Louisiana|Rapides
5840|Fruit Heights|Utah|Davis
5841|Addis|Louisiana|West Baton Rouge
5842|Wailea|Hawaii|Maui
5843|Chelan|Washington|Chelan
5844|Pea Ridge|Arkansas|Benton
5845|Blakely|Pennsylvania|Lackawanna
5846|Grayson Valley|Alabama|Jefferson
5847|Corry|Pennsylvania|Erie
5848|Twin Lakes|Wisconsin|Kenosha
5849|Avra Valley|Arizona|Pima
585|Lawrence|Massachusetts|Essex
