ID;Has_Existing_Home_Loan;installment
145591;Y;6216
145592;Y;32799
145593;Y;4639,5
145594;Y;26992,5
145595;N;0
145596;Y;10624,5
145597;N;0
145598;Y;10304
145599;Y;13392,5
145600;Y;12465
145601;Y;36819
145602;Y;13702,5
145603;Y;13475
145604;Y;12468,5
145605;N;0
145606;Y;12870
145607;Y;23245
145608;Y;4332
145609;Y;13365
145610;Y;22997
145611;Y;14445
145612;Y;27999
145613;Y;17190
145614;Y;18300
145615;Y;9028
145616;Y;21065
145617;Y;7087,5
145618;Y;41259
145619;Y;18924
145620;Y;17280
145621;N;0
145622;Y;11544
145623;Y;30145,5
145624;Y;4665
145625;Y;19184,5
145626;Y;30046,5
145627;N;0
145628;Y;16872
145629;N;0
145630;Y;24885
145631;Y;10152
145632;Y;17464
145633;Y;15939
145634;Y;49702,5
145635;Y;23881,5
145636;Y;4177,5
145637;Y;21810
145638;Y;14985
145639;Y;21990
145640;Y;23544
145641;Y;10915
145642;Y;9570
145643;Y;42151,5
145644;Y;16725
145645;Y;5340
145646;Y;16069,5
145647;Y;7878
145648;Y;57570
145649;Y;12500
145650;Y;4702,5
145651;Y;21159
145652;Y;17040
145653;Y;37848
145654;Y;14328
145655;Y;9868,5
145656;Y;11655
145657;Y;6136,5
145658;N;0
145659;N;0
145660;Y;68941,5
145661;Y;21910
145662;Y;11988
145663;Y;4736
145664;Y;23427
145665;Y;4327,5
145666;Y;24160
145667;N;0
145668;Y;16380
145669;Y;4153
145670;Y;26505
145671;Y;29098,5
145672;Y;22248
145673;Y;16668,5
145674;Y;15597
145675;Y;46035
145676;Y;14280
145677;N;0
145678;Y;18270
145679;Y;5220
145680;Y;15660
145681;Y;12580
145682;Y;4785
145683;N;0
145684;Y;13468
145685;N;0
145686;Y;33930
145687;Y;34582,5
145688;Y;8977,5
145689;Y;7087,5
145690;N;0
145691;N;0
145692;Y;12987
145693;Y;30276
145694;Y;19575
145695;Y;4185
145696;Y;9570
145697;Y;11925
145698;Y;17052
145699;N;0
145700;Y;37192,5
145701;N;0
145702;Y;12432
145703;Y;21420
145704;Y;9361
145705;Y;3385,5
145706;Y;2175
145707;Y;32233,5
145708;Y;27709,5
145709;N;0
145710;Y;29733
145711;Y;9516
145712;Y;11992
145713;Y;7005
145714;N;0
145715;N;0
145716;Y;7022,5
145717;N;0
145718;Y;25925
145719;Y;12572
145720;Y;23759,5
145721;Y;15656
145722;N;0
145723;N;0
145724;Y;11459,5
145725;N;0
145726;Y;11254,5
145727;Y;10980
145728;Y;3307,5
145729;Y;12136
145730;N;0
145731;N;0
145732;Y;11946
145733;N;0
145734;Y;18810
145735;Y;9102
145736;Y;12691
145737;Y;7159,5
145738;N;0
145739;Y;28497
145740;Y;17862
145741;N;0
145742;Y;3858
145743;Y;16650
145744;Y;9882
145745;Y;2290,5
145746;N;0
145747;N;0
145748;Y;8510
145749;N;0
145750;Y;4725
145751;Y;3934,5
145752;Y;29232
145753;Y;12150
145754;N;0
145755;Y;41979
145756;Y;21960
145757;Y;28503
145758;Y;43515
145759;Y;24024
145760;Y;30495
145761;Y;14152
145762;N;0
145763;N;0
145764;Y;10614
145765;Y;12383
145766;Y;18981
145767;Y;28014
145768;Y;29232
145769;Y;20187
145770;N;0
145771;Y;1616,5
145772;Y;1924
145773;N;0
145774;Y;6086,5
145775;Y;10875
145776;Y;18225
145777;Y;5850
145778;N;0
145779;N;0
145780;Y;45486
145781;N;0
145782;Y;37584
145783;Y;6832
145784;Y;29646
145785;Y;25498
145786;N;0
145787;Y;6054
145788;Y;21870
145789;Y;15097,5
145790;Y;20035,5
145791;Y;23746,5
145792;Y;23058
145793;Y;13833
145794;Y;25515
145795;Y;20618
145796;Y;21960
145797;Y;16965
145798;Y;6771
145799;Y;4662
145800;Y;15540
145801;Y;32233,5
145802;N;0
145803;Y;21532,5
145804;Y;32038,5
145805;Y;17356,5
145806;Y;6916,5
145807;Y;12506
145808;Y;34713
145809;Y;9396
145810;Y;42282
145811;N;0
145812;Y;3111
145813;N;0
145814;Y;23490
145815;Y;17168
145816;Y;25447,5
145817;Y;8194,5
145818;Y;2479,5
145819;N;0
145820;Y;15860
145821;Y;25665
145822;Y;22620
145823;Y;38454
145824;Y;39933
145825;Y;7569
145826;Y;41062,5
145827;Y;25360,5
145828;Y;13485
145829;Y;35235
145830;Y;5133
145831;Y;5670
145832;Y;13398
145833;Y;20035,5
145834;N;0
145835;N;0
145836;Y;20862
145837;N;0
145838;Y;10989
145839;Y;4770
145840;Y;13840
145841;Y;27360
145842;N;0
145843;Y;23211
145844;Y;29280
145845;N;0
145846;Y;17612
145847;Y;7320
145848;Y;4717,5
145849;Y;17316
145850;N;0
145851;N;0
145852;Y;1850
145853;N;0
145854;Y;7177,5
145855;Y;21645
145856;Y;4162,5
145857;Y;15262,5
145858;N;0
145859;N;0
145860;Y;20472
145861;Y;21532,5
145862;Y;7899,5
145863;Y;33669
145864;Y;17220
145865;Y;33060
145866;N;0
145867;Y;3915
145868;Y;21080
145869;N;0
145870;Y;19332,5
145871;Y;21924
145872;Y;6786
145873;Y;1924
145874;N;0
145875;Y;34104
145876;Y;11396
145877;N;0
145878;Y;6750
145879;Y;15390
145880;Y;18056
145881;Y;23870
145882;N;0
145883;N;0
145884;Y;32625
145885;Y;29754
145886;Y;17280
145887;Y;39150
145888;Y;47889
145889;Y;3510
145890;N;0
145891;Y;16165
145892;Y;4292
145893;Y;8082,5
145894;Y;2608,5
145895;Y;19900
145896;Y;29826
145897;Y;14707,5
145898;N;0
145899;N;0
145900;Y;11988
145901;Y;2784
145902;Y;35496
145903;Y;2928
145904;Y;11988
145905;Y;4366
145906;N;0
145907;N;0
145908;Y;19684
145909;N;0
145910;Y;18225
145911;Y;11192,5
145912;Y;23040
145913;Y;14670,5
145914;N;0
145915;N;0
145916;Y;4117,5
145917;Y;46865
145918;Y;8977,5
145919;Y;5062,5
145920;Y;39672
145921;Y;6957
145922;N;0
145923;N;0
145924;Y;2719,5
145925;Y;8874
145926;Y;4849,5
145927;Y;4070
145928;Y;6930
145929;Y;13420
145930;N;0
145931;Y;13877,5
145932;Y;8880
145933;Y;14616
145934;Y;9324
145935;Y;8662,5
145936;Y;14580
145937;Y;7962
145938;Y;12280
145939;N;0
145940;Y;2941,5
145941;Y;37714,5
145942;Y;16983
145943;Y;4902,5
145944;Y;36540
145945;Y;2072
145946;N;0
145947;N;0
145948;Y;11315,5
145949;N;0
145950;Y;10492
145951;Y;12870
145952;Y;11160
145953;Y;14007
145954;N;0
145955;Y;25665
145956;Y;22144,5
145957;N;0
145958;Y;15984
145959;Y;12060
145960;Y;12006
145961;Y;11544
145962;N;0
145963;N;0
145964;Y;45486
145965;N;0
145966;Y;3552
145967;Y;40368
145968;Y;7770
145969;Y;1887
145970;N;0
145971;N;0
145972;Y;11590
145973;N;0
145974;Y;4176
145975;Y;17297,5
145976;Y;10360
145977;Y;10530
145978;N;0
145979;Y;33930
145980;Y;7955
145981;N;0
145982;Y;4605
145983;Y;4695
145984;Y;6405
145985;Y;5550
145986;N;0
145987;N;0
145988;Y;28275
145989;Y;27144
145990;Y;17274
145991;Y;50112
145992;Y;71364
145993;Y;12210
145994;N;0
145995;N;0
145996;Y;11327,5
145997;N;0
145998;Y;29716,5
145999;Y;4320
146000;Y;13572
146001;Y;30537
146002;N;0
146003;N;0
146004;Y;15262,5
146005;N;0
146006;Y;41412
146007;Y;27360
146008;Y;21240
146009;Y;5368
146010;N;0
146011;N;0
146012;Y;30667,5
146013;Y;18792
146014;Y;11272,5
146015;Y;23940
146016;Y;4050
146017;Y;8584
146018;N;0
146019;N;0
146020;Y;15120
146021;N;0
146022;Y;5872,5
146023;Y;20631
146024;Y;10785,5
146025;Y;6327
146026;N;0
146027;Y;43804,5
146028;Y;10434
146029;Y;12615
146030;Y;5175
146031;Y;21807,5
146032;Y;10260
146033;Y;20947,5
146034;N;0
146035;N;0
146036;Y;13875
146037;N;0
146038;Y;2640
146039;Y;44631
146040;Y;22054,5
146041;Y;27666
146042;N;0
146043;N;0
146044;Y;14805
146045;N;0
146046;Y;11956
146047;Y;18648
146048;Y;20130
146049;Y;11527,5
146050;Y;22054,5
146051;N;0
146052;Y;3442,5
146053;Y;8482,5
146054;Y;4218
146055;Y;18720
146056;Y;3442,5
146057;Y;1739
146058;N;0
146059;N;0
146060;Y;5883
146061;N;0
146062;Y;1813
146063;Y;6525
146064;Y;5850
146065;Y;18900
146066;Y;11875,5
146067;N;0
146068;Y;13727
146069;N;0
146070;Y;6975
146071;Y;5287,5
146072;Y;32364
146073;Y;10378,5
146074;N;0
146075;N;0
146076;Y;7844
146077;N;0
146078;Y;9180
146079;Y;43152
146080;Y;13920
146081;Y;25188
146082;N;0
146083;Y;39193,5
146084;Y;12352,5
146085;Y;33364,5
146086;Y;4070
146087;Y;14107,5
146088;Y;31668
146089;Y;9250
146090;N;0
146091;N;0
146092;Y;11322
146093;N;0
146094;Y;20035,5
146095;Y;16317
146096;Y;18648
146097;Y;12267
146098;N;0
146099;N;0
146100;Y;8032,5
146101;N;0
146102;Y;9065
146103;Y;21793
146104;Y;16983
146105;Y;2368
146106;N;0
146107;Y;42282
146108;Y;14580
146109;N;0
146110;Y;3410
146111;Y;16747,5
146112;Y;10440
146113;Y;11886
146114;Y;41800
146115;Y;22950
146116;Y;41325
146117;N;0
146118;Y;19103,5
146119;Y;22950
146120;Y;21472
146121;Y;20010
146122;N;0
146123;Y;35496
146124;Y;20128
146125;Y;9918
146126;Y;7438,5
146127;Y;10212
146128;Y;13468
146129;Y;21402
146130;N;0
146131;Y;19140
146132;Y;3182
146133;N;0
146134;Y;18879
146135;Y;7965
146136;Y;21441,5
146137;Y;12210
146138;Y;43848
146139;N;0
146140;Y;3600
146141;N;0
146142;Y;20272,5
146143;Y;16354
146144;Y;21441,5
146145;Y;8487
146146;N;0
146147;N;0
146148;Y;17962,5
146149;Y;5742
146150;Y;6993
146151;Y;14763
146152;Y;13320
146153;Y;21343,5
146154;N;0
146155;N;0
146156;Y;15529,5
146157;N;0
146158;Y;11115
146159;Y;18360
146160;Y;4218
146161;Y;17550
146162;N;0
146163;Y;15660
146164;Y;5772
146165;N;0
146166;Y;42151,5
146167;Y;3718,5
146168;Y;1924
146169;Y;3256
146170;Y;5742
146171;N;0
146172;Y;14145
146173;N;0
146174;Y;31059
146175;Y;27405
146176;Y;21960
146177;Y;5307
146178;Y;48546
146179;N;0
146180;Y;15984
146181;N;0
146182;Y;12150
146183;Y;7960,5
146184;Y;12285
146185;Y;6003
146186;Y;25360,5
146187;Y;25665
146188;Y;2072
146189;Y;18705
146190;Y;22185
146191;Y;9817,5
146192;Y;13209
146193;Y;9720
146194;N;0
146195;N;0
146196;Y;14670,5
146197;N;0
146198;Y;7438,5
146199;Y;22329,5
146200;Y;15762
146201;Y;2405
146202;Y;5184
146203;N;0
146204;Y;3240
146205;N;0
146206;Y;5742
146207;Y;3052,5
146208;Y;37584
146209;Y;7425
146210;N;0
146211;N;0
146212;Y;14964
146213;N;0
146214;Y;38497,5
146215;Y;39933
146216;Y;32625
146217;Y;20520
146218;N;0
146219;N;0
146220;Y;10980
146221;Y;4816,5
146222;Y;9990
146223;Y;22204
146224;Y;31711
146225;Y;14616
146226;N;0
146227;N;0
146228;Y;15022,5
146229;Y;6162
146230;Y;21664,5
146231;Y;10614
146232;Y;14657,5
146233;Y;15457
146234;N;0
146235;Y;53865
146236;Y;7270
146237;Y;13292
146238;Y;23959
146239;Y;5859
146240;Y;3128
146241;Y;8880
146242;N;0
146243;N;0
146244;Y;14625
146245;Y;45259,5
146246;Y;19363,5
146247;Y;36699
146248;Y;13941
146249;Y;5006
146250;N;0
146251;Y;5176,5
146252;Y;15482,5
146253;N;0
146254;Y;34485
146255;Y;11475
146256;Y;13612,5
146257;Y;7167,5
146258;N;0
146259;Y;28960
146260;Y;4483,5
146261;N;0
146262;Y;16372,5
146263;Y;18147,5
146264;Y;15799
146265;Y;8190
146266;N;0
146267;N;0
146268;Y;4320
146269;N;0
146270;Y;25830
146271;Y;14648
146272;Y;9006
146273;Y;25263
146274;Y;12789
146275;N;0
146276;Y;13708,5
146277;Y;10108
146278;Y;21402
146279;Y;4296
146280;Y;11720
146281;Y;6588
146282;N;0
146283;N;0
146284;Y;12600
146285;Y;3828
146286;Y;12960
146287;Y;9157,5
146288;Y;25056
146289;Y;22924,5
146290;N;0
146291;N;0
146292;Y;5087,5
146293;N;0
146294;Y;3037,5
146295;Y;17725,5
146296;Y;4560
146297;Y;27361,5
146298;N;0
146299;N;0
146300;Y;4770
146301;Y;16488
146302;Y;9990
146303;Y;13419
146304;Y;10582
146305;Y;7992
146306;N;0
146307;Y;11280
146308;Y;5217
146309;N;0
146310;Y;3382,5
146311;Y;20655
146312;Y;7320
146313;Y;8640
146314;Y;6264
146315;N;0
146316;Y;20010
146317;N;0
146318;Y;4662
146319;Y;7159,5
146320;Y;7326
146321;Y;19227
146322;N;0
146323;N;0
146324;Y;3510
146325;N;0
146326;Y;5220
146327;Y;2386,5
146328;Y;5175
146329;Y;14512,5
146330;N;0
146331;N;0
146332;Y;11100
146333;N;0
146334;Y;29325
146335;Y;3672
146336;Y;11377,5
146337;Y;20706
146338;N;0
146339;N;0
146340;Y;13770
146341;N;0
146342;Y;19488
146343;Y;15525
146344;Y;2632,5
146345;Y;2220
146346;N;0
146347;N;0
146348;Y;12622,5
146349;N;0
146350;Y;15567,5
146351;Y;14877
146352;Y;2719,5
146353;Y;11655
146354;N;0
146355;N;0
146356;Y;7830
146357;N;0
146358;Y;6562,5
146359;Y;9765
146360;Y;11322
146361;Y;15810
146362;N;0
146363;N;0
146364;Y;24273
146365;N;0
146366;Y;3375
146367;Y;18922,5
146368;Y;10092
146369;Y;21445,5
146370;N;0
146371;N;0
146372;Y;2164,5
146373;N;0
146374;Y;10952
146375;Y;2164,5
146376;Y;12825
146377;Y;3052,5
146378;N;0
146379;N;0
146380;Y;9230
146381;N;0
146382;Y;1369
146383;Y;7696
146384;Y;1887
146385;Y;15114,5
146386;N;0
146387;N;0
146388;Y;2331
146389;N;0
146390;Y;8505
146391;Y;4524
146392;Y;5827,5
146393;Y;9067,5
146394;Y;7830
146395;N;0
146396;Y;4702,5
146397;N;0
146398;Y;7955
146399;Y;1710
146400;Y;26622
146401;Y;10267,5
146402;N;0
146403;N;0
146404;Y;5175
146405;N;0
146406;Y;25839
146407;Y;21924
146408;Y;20706
146409;Y;7326
146410;Y;3741
146411;Y;50448
146412;Y;20575,5
146413;N;0
146414;Y;41125,5
146415;Y;11377,5
146416;Y;6216
146417;Y;2362,5
146418;N;0
146419;N;0
146420;Y;13398
146421;N;0
146422;Y;7875
146423;Y;12285
146424;Y;2697
146425;Y;14137,5
146426;N;0
146427;N;0
146428;Y;9139
146429;N;0
146430;Y;11303,5
146431;Y;18810
146432;Y;2436
146433;Y;10193,5
146434;N;0
146435;N;0
146436;Y;7548
146437;N;0
146438;Y;6308,5
146439;Y;7955
146440;Y;2160
146441;Y;8547
146442;N;0
146443;N;0
146444;Y;3111
146445;N;0
146446;Y;13680
146447;Y;3145
146448;Y;4076
146449;Y;4176
146450;N;0
146451;N;0
146452;Y;12654
146453;N;0
146454;Y;5916
146455;Y;4662
146456;Y;9744
146457;Y;13050
146458;Y;28710
146459;N;0
146460;Y;6682,5
146461;N;0
146462;Y;4551
146463;Y;9157,5
146464;Y;6216
146465;Y;9570
146466;N;0
146467;N;0
146468;Y;14355
146469;N;0
146470;Y;3523,5
146471;Y;8880
146472;Y;2430
146473;Y;13209
146474;N;0
146475;N;0
146476;Y;33720
146477;Y;20923,5
146478;Y;5692,5
146479;Y;16182
146480;Y;15834
146481;Y;24795
146482;N;0
146483;N;0
146484;Y;5550
146485;N;0
146486;Y;9990
146487;Y;11115
146488;Y;14962,5
146489;Y;6885
146490;N;0
146491;N;0
146492;Y;20880
146493;N;0
146494;Y;5512,5
146495;Y;1147
146496;Y;11484
146497;Y;7122,5
146498;N;0
146499;N;0
146500;Y;2175
146501;N;0
146502;Y;9157,5
146503;Y;4176
146504;Y;13545
146505;Y;5439
146506;Y;12085,5
146507;N;0
146508;Y;3937,5
146509;N;0
146510;Y;2442
146511;Y;13727,5
146512;Y;7529,5
146513;Y;10822,5
146514;Y;5481
146515;N;0
146516;Y;2613
146517;N;0
146518;Y;14584,5
146519;Y;11747
146520;Y;6650
146521;Y;5481
146522;Y;20898
146523;N;0
146524;Y;14385
146525;Y;38845,5
146526;Y;5827,5
146527;Y;10278
146528;Y;5062,5
146529;Y;2070
146530;N;0
146531;N;0
146532;Y;13093,5
146533;N;0
146534;Y;3510
146535;Y;6660
146536;Y;4218
146537;Y;9361
146538;N;0
146539;N;0
146540;Y;7830
146541;Y;23925
146542;Y;36771
146543;Y;4590
146544;Y;12950
146545;Y;12265,5
146546;N;0
146547;N;0
146548;Y;3780
146549;N;0
146550;Y;38019
146551;Y;2767,5
146552;Y;11655
146553;Y;17185
146554;Y;14731,5
146555;N;0
146556;Y;10125
146557;N;0
146558;Y;1800
146559;Y;3172,5
146560;Y;16836
146561;Y;7585
146562;Y;3393
146563;N;0
146564;Y;7400
146565;N;0
146566;Y;14781,5
146567;Y;11396
146568;Y;14060
146569;Y;3330
146570;Y;3252
146571;N;0
146572;Y;7936,5
146573;N;0
146574;Y;13986
146575;Y;3404
146576;Y;6993
146577;Y;13770
146578;Y;2001
146579;N;0
146580;Y;7252
146581;Y;26752,5
146582;Y;15480
146583;Y;7326
146584;Y;4995
146585;Y;27361,5
146586;N;0
146587;N;0
146588;Y;1665
146589;N;0
146590;Y;20749,5
146591;Y;25839
146592;Y;10179
146593;Y;9112,5
146594;N;0
146595;Y;9787,5
146596;Y;12960
146597;N;0
146598;Y;6438
146599;Y;15096
146600;Y;2053,5
146601;Y;8806
146602;N;0
146603;N;0
146604;Y;6216
146605;N;0
146606;Y;19711,5
146607;Y;19140
146608;Y;5742
146609;Y;14175
146610;Y;14094
146611;N;0
146612;Y;2331
146613;Y;1827
146614;Y;6750
146615;Y;39933
146616;Y;8526
146617;Y;24316,5
146618;N;0
146619;N;0
146620;Y;5883
146621;Y;12484,5
146622;Y;14060
146623;Y;19440
146624;Y;4810
146625;Y;3375
146626;N;0
146627;N;0
146628;Y;16439
146629;N;0
146630;Y;5568,5
146631;Y;18981
146632;Y;4440
146633;Y;4440
146634;N;0
146635;N;0
146636;Y;9670
146637;N;0
146638;Y;2386,5
146639;Y;9396
146640;Y;18630
146641;Y;1591
146642;N;0
146643;N;0
146644;Y;16537,5
146645;N;0
146646;Y;13050
146647;Y;2835
146648;Y;10267,5
146649;Y;16520,5
146650;Y;21402
146651;N;0
146652;Y;8750,5
146653;N;0
146654;Y;3792,5
146655;Y;18630
146656;Y;2250
146657;Y;20923,5
146658;Y;25447,5
146659;N;0
146660;Y;9583
146661;N;0
146662;Y;23446,5
146663;Y;1554
146664;Y;4995
146665;Y;13209
146666;N;0
146667;N;0
146668;Y;9490,5
146669;Y;1609,5
146670;Y;8343,5
146671;Y;2275,5
146672;Y;15750
146673;Y;12420
146674;N;0
146675;N;0
146676;Y;14858
146677;N;0
146678;Y;6030
146679;Y;26187
146680;Y;13986
146681;Y;22245
146682;N;0
146683;N;0
146684;Y;2565
146685;N;0
146686;Y;3870
146687;Y;10890
146688;Y;13708,5
146689;Y;13357
146690;N;0
146691;N;0
146692;Y;5062,5
146693;Y;28101
146694;Y;6075
146695;Y;13093,5
146696;Y;14917,5
146697;Y;18000
146698;N;0
146699;Y;28536
146700;Y;3330
146701;Y;8004
146702;Y;14490
146703;Y;1628
146704;Y;12210
146705;Y;18825
146706;Y;24375
146707;N;0
146708;Y;10822,5
146709;N;0
146710;Y;11655
146711;Y;18096
146712;Y;5827,5
146713;Y;3870
146714;Y;11745
146715;N;0
146716;Y;5920
146717;N;0
146718;Y;11092,5
146719;Y;2700
146720;Y;2442
146721;Y;13597,5
146722;N;0
146723;N;0
146724;Y;5309,5
146725;N;0
146726;Y;6919
146727;Y;9918
146728;Y;11932,5
146729;Y;29232
146730;N;0
146731;Y;24882
146732;Y;9546
146733;N;0
146734;Y;2265
146735;Y;9157,5
146736;Y;5328
146737;Y;11599,5
146738;N;0
146739;N;0
146740;Y;1485
146741;N;0
146742;Y;18360
146743;Y;1935
146744;Y;11475
146745;Y;4567,5
146746;Y;16356
146747;Y;16051,5
146748;Y;13320
146749;Y;4002
146750;Y;2070
146751;Y;2608,5
146752;Y;4162,5
146753;Y;23490
146754;N;0
146755;N;0
146756;Y;5494,5
146757;Y;15225
146758;Y;6412,5
146759;Y;21802,5
146760;Y;13311
146761;Y;32103
146762;N;0
146763;Y;9135
146764;Y;21532,5
146765;N;0
146766;Y;15817,5
146767;Y;15187,5
146768;Y;14964
146769;Y;3700
146770;N;0
146771;N;0
146772;Y;9546
146773;N;0
146774;Y;18270
146775;Y;6205,5
146776;Y;4440
146777;Y;17464
146778;N;0
146779;N;0
146780;Y;10657,5
146781;Y;29580
146782;Y;3307,5
146783;Y;3552
146784;Y;15225
146785;Y;7745,5
146786;N;0
146787;N;0
146788;Y;4218
146789;Y;14268
146790;Y;6772,5
146791;Y;6525
146792;Y;15480
146793;Y;12025
146794;Y;6264
146795;Y;1566
146796;Y;14833,5
146797;N;0
146798;Y;9657
146799;Y;4551
146800;Y;4698
146801;Y;9157,5
146802;N;0
146803;Y;16530
146804;Y;8910
146805;N;0
146806;Y;7492,5
146807;Y;35539,5
146808;Y;20862
146809;Y;12267
146810;N;0
146811;N;0
146812;Y;8140
146813;N;0
146814;Y;2700
146815;Y;10822,5
146816;Y;9157,5
146817;Y;5872,5
146818;N;0
146819;N;0
146820;Y;27840
146821;Y;27846
146822;Y;22054,5
146823;Y;17212,5
146824;Y;12267
146825;Y;15096
146826;N;0
146827;N;0
146828;Y;10434
146829;N;0
146830;Y;6993
146831;Y;5328
146832;Y;2871
146833;Y;2430
146834;N;0
146835;N;0
146836;Y;4070
146837;N;0
146838;Y;5328
146839;Y;12870
146840;Y;24403,5
146841;Y;3780
146842;N;0
146843;N;0
146844;Y;1813
146845;N;0
146846;Y;9139
146847;Y;6327
146848;Y;5687,5
146849;Y;12265,5
146850;Y;19575
146851;N;0
146852;Y;28536
146853;N;0
146854;Y;4440
146855;Y;8343,5
146856;Y;8700
146857;Y;4884
146858;N;0
146859;Y;18063
146860;Y;2553
146861;N;0
146862;Y;11655
146863;Y;8750,5
146864;Y;15817,5
146865;Y;15817,5
146866;N;0
146867;N;0
146868;Y;10156,5
146869;N;0
146870;Y;8657
146871;Y;5530
146872;Y;6780
146873;Y;5525
146874;N;0
146875;N;0
146876;Y;4536
146877;N;0
146878;Y;20016
146879;Y;9444,5
146880;Y;4662
146881;Y;10075
146882;N;0
146883;Y;23751
146884;Y;9870
146885;N;0
146886;Y;2497,5
146887;Y;13320
146888;Y;5698
146889;Y;5994
146890;N;0
146891;N;0
146892;Y;4107
146893;N;0
146894;Y;10155
146895;Y;15660
146896;Y;12888
146897;Y;4567,5
146898;N;0
146899;Y;1696,5
146900;Y;6876
146901;N;0
146902;Y;7830
146903;Y;4230
146904;Y;25882,5
146905;Y;5328
146906;N;0
146907;Y;37687,5
146908;Y;11571
146909;N;0
146910;Y;23886
146911;Y;4690
146912;Y;8824,5
146913;Y;20444
146914;N;0
146915;Y;11457
146916;Y;3102
146917;Y;16932
146918;Y;17212,5
146919;Y;2362,5
146920;Y;3330
146921;Y;10231
146922;N;0
146923;N;0
146924;Y;3977,5
146925;N;0
146926;Y;2386,5
146927;Y;13311
146928;Y;9583
146929;Y;8510
146930;N;0
146931;N;0
146932;Y;5476
146933;N;0
146934;Y;5512,5
146935;Y;31407
146936;Y;6615
146937;Y;19140
146938;N;0
146939;N;0
146940;Y;2250
146941;N;0
146942;Y;4662
146943;Y;28101
146944;Y;10048,5
146945;Y;9900
146946;Y;22620
146947;Y;16051,5
146948;Y;3600
146949;N;0
146950;Y;14467
146951;Y;5180
146952;Y;1998
146953;Y;6216
146954;N;0
146955;N;0
146956;Y;8436
146957;N;0
146958;Y;15660
146959;Y;14760
146960;Y;13320
146961;Y;13224
146962;N;0
146963;N;0
146964;Y;2442
146965;N;0
146966;Y;15187,5
146967;Y;2835
146968;Y;6615
146969;Y;15210
146970;N;0
146971;N;0
146972;Y;3240
146973;N;0
146974;Y;7936,5
146975;Y;4791,5
146976;Y;5661
146977;Y;2608,5
146978;N;0
146979;N;0
146980;Y;12302,5
146981;N;0
146982;Y;7200
146983;Y;20520
146984;Y;11914
146985;Y;6493,5
146986;N;0
146987;N;0
146988;Y;4306,5
146989;N;0
146990;Y;5742
146991;Y;3237,5
146992;Y;28101
146993;Y;8100
146994;N;0
146995;Y;8482,5
146996;Y;4306,5
146997;N;0
146998;Y;11377,5
146999;Y;13311
147000;Y;5535
147001;Y;4329
147002;N;0
147003;N;0
147004;Y;13455
